X,Y,Z
0.01213500,0.10726500,-0.01927200
-0.00582800,0.08962100,-0.03604100
-0.00381300,0.08962900,-0.03573500
-0.08282600,0.11472000,-0.00162400
-0.03582400,0.09006900,-0.02406500
-0.03482600,0.09009100,-0.02420700
-0.03382700,0.09010700,-0.02433700
-0.02186900,0.10443800,-0.02296800
-0.05992700,0.12237300,-0.00867900
-0.05902800,0.15561201,0.01972400
-0.01163100,0.12695600,0.02715300
-0.01053300,0.12701300,0.02754700
-0.07005600,0.16242699,-0.01189600
-0.06923200,0.16195400,-0.01159100
0.00866100,0.12856500,0.02718900
-0.00211700,0.12557800,0.03203600
-0.00771100,0.13046800,0.01547100
-0.00092500,0.13118801,0.01793900
0.00535200,0.13098900,0.02023000
0.01627800,0.12728600,0.02423300
0.01544800,0.12775899,0.02392800
-0.00096100,0.13139699,0.01506100
0.04405800,0.08608800,0.02515200
-0.07833900,0.17499700,-0.04801200
0.04472400,0.08614000,0.02316600
-0.09003800,0.13503900,0.01021300
0.04003300,0.10701300,0.01116500
0.03632500,0.10537000,-0.00683300
0.05252800,0.06647300,0.02716900
0.05151600,0.06648800,0.02740500
0.05051100,0.06650200,0.02753500
0.04950200,0.06649400,0.02763300
0.04849800,0.06648700,0.02762200
0.04748900,0.06649700,0.02740400
0.04649000,0.06646400,0.02714200
0.04547000,0.06645900,0.02667500
0.04453000,0.06641700,0.02643100
0.04352600,0.06640300,0.02652400
0.04259300,0.06645900,0.02732500
0.04287500,0.10008800,0.00417300
0.04168400,0.10003700,0.02216000
0.02119200,0.12581000,0.02175500
-0.06947900,0.12319800,0.05306100
-0.09182400,0.12830700,0.03224300
0.04393500,0.09735000,0.01416000
0.04360200,0.09734100,0.01716500
-0.01047200,0.12368300,0.03303800
-0.07439300,0.15745200,-0.00470800
0.03476000,0.11303300,0.02398300
-0.06367900,0.15748300,-0.01386500
-0.01578000,0.12859800,0.00819800
-0.03649700,0.11935800,0.03044200
-0.09330900,0.12685600,0.01325300
-0.08259700,0.10332800,-0.00360700
-0.03408700,0.17747200,-0.00744200
-0.06391200,0.16054800,-0.01828700
0.00449600,0.11827200,0.03813500
0.00548800,0.11822800,0.03783400
0.00648800,0.11823900,0.03784400
0.00750100,0.11827200,0.03765900
0.04159600,0.10146100,0.01916700
0.01996600,0.12668400,0.01987500
-0.06052200,0.15549500,0.02354900
0.00444200,0.13153900,0.01703800
0.00181000,0.13169201,0.01464300
0.03900800,0.10553900,0.00016100
0.03696000,0.10540900,-0.00483000
0.00950000,0.06882200,0.05499400
0.00850700,0.06883800,0.05525700
0.00751000,0.06884600,0.05540300
0.00650400,0.06886000,0.05549500
0.00550900,0.06885700,0.05554800
0.00450500,0.06888200,0.05572500
0.00350800,0.06888100,0.05576900
0.00250500,0.06889200,0.05585900
0.00152200,0.06889700,0.05606800
0.00051000,0.06892800,0.05636400
-0.00048600,0.06893300,0.05651500
-0.00149700,0.06895900,0.05668000
-0.00249600,0.06895100,0.05673300
-0.00350200,0.06893200,0.05663900
-0.00450600,0.06891800,0.05651900
-0.00550800,0.06891500,0.05637300
-0.00652000,0.06888300,0.05617600
-0.00750000,0.06889700,0.05597100
-0.00850900,0.06887000,0.05575500
-0.00952200,0.06883700,0.05542800
-0.01048100,0.06884800,0.05519600
-0.01150400,0.06880800,0.05489700
-0.01251000,0.06875100,0.05432800
-0.01350100,0.06874600,0.05417700
-0.01449600,0.06879000,0.05463900
-0.01548800,0.06881000,0.05471700
-0.01646600,0.06880500,0.05442500
-0.01748900,0.06873300,0.05390400
-0.06774200,0.16447100,-0.01825600
-0.06639800,0.16410500,-0.01920300
-0.01906600,0.12797000,0.01279600
0.00054300,0.12333100,0.03446500
-0.01582200,0.12734599,0.02272700
0.03553400,0.11267700,0.02141200
0.03033700,0.11920600,0.01946400
0.03102700,0.11849700,0.01973200
-0.02647000,0.06767600,0.04082100
-0.02756800,0.06742900,0.03926000
-0.02849400,0.06744700,0.03888000
-0.02949800,0.06744800,0.03887000
-0.03050000,0.06745700,0.03901200
-0.03150800,0.06750500,0.03949600
-0.03250200,0.06754600,0.04002100
-0.03350900,0.06760300,0.04063900
-0.03451000,0.06764500,0.04114300
-0.03550900,0.06766900,0.04138300
-0.03650000,0.06767500,0.04153900
-0.03749600,0.06768600,0.04168200
-0.03849700,0.06768400,0.04172500
-0.03949400,0.06769900,0.04176600
-0.04049000,0.06770000,0.04175000
-0.04150100,0.06767200,0.04157800
-0.04249400,0.06765500,0.04129600
-0.04349400,0.06762200,0.04091400
-0.04547300,0.06757000,0.04011500
-0.04646900,0.06753100,0.03960400
-0.03700300,0.12639301,0.01954600
0.02925500,0.12007600,0.02048300
-0.00387300,0.10450500,-0.02284900
0.01313100,0.10725000,-0.01899900
-0.06092800,0.11253500,-0.01475200
-0.07190800,0.06464900,0.02013000
-0.00682800,0.08963300,-0.03618100
-0.00983200,0.08964800,-0.03666400
-0.08283600,0.11620100,-0.00217300
-0.03282900,0.09012900,-0.02458000
-0.05980900,0.08968500,-0.02004100
-0.06081500,0.08962900,-0.01930000
-0.04086400,0.10422500,-0.02054900
-0.07994000,0.13243300,-0.00455300
-0.08090300,0.15383400,0.02672200
-0.07727800,0.15439500,0.02790200
-0.07174400,0.16219200,-0.01103600
0.01751700,0.12169500,0.03189200
-0.03905300,0.12785700,0.00108800
-0.04004300,0.12799799,0.00072500
-0.02230500,0.12699801,0.01017200
-0.01362600,0.12939499,0.01332400
-0.00656100,0.13063399,0.01588800
0.00016900,0.13125800,0.01833900
0.00637200,0.13087900,0.02059400
0.01286700,0.12896600,0.02297300
0.01703100,0.12668100,0.02451000
-0.07750000,0.15694800,-0.01390400
0.01352700,0.12988000,0.01607300
0.04478400,0.09035900,0.02015700
0.04443400,0.08611600,0.02415500
-0.08755000,0.12805000,0.00027800
0.04212500,0.10004200,0.00017900
-0.04149800,0.16674900,0.00369500
0.05357200,0.06509500,0.02748200
0.05253600,0.06511700,0.02793700
0.05152100,0.06513700,0.02817700
0.05050900,0.06514700,0.02840600
0.04950400,0.06515500,0.02852500
0.04850100,0.06515800,0.02852700
0.04749300,0.06514900,0.02840000
0.04648500,0.06515400,0.02818200
0.04549200,0.06511400,0.02790400
0.04450400,0.06508500,0.02754100
0.04353100,0.06506500,0.02731000
0.02592000,0.12283500,0.02066500
-0.07007900,0.15494099,0.02892700
0.02774100,0.12102100,0.02276800
-0.08796100,0.10365600,0.01038700
-0.08753400,0.11047200,0.01633900
0.04382900,0.09735000,0.01516200
0.04377300,0.09733000,0.01615500
-0.01148500,0.12370800,0.03268800
-0.07331900,0.15366200,0.03229800
-0.07780400,0.15692700,-0.01691200
-0.05010800,0.14474601,0.01138100
-0.06946700,0.06353600,0.02160900
-0.05041600,0.14473400,0.01237600
0.01350600,0.11960000,0.03539800
-0.03549400,0.11936900,0.03033300
-0.03449800,0.11933500,0.03017500
-0.02550800,0.11939400,0.03083300
-0.02451400,0.11942200,0.03122200
-0.02354600,0.11949900,0.03165300
-0.07768300,0.15481199,0.02630000
0.00508200,0.12873100,0.02732400
-0.05550500,0.15388601,0.02391400
-0.07294900,0.15625900,0.01914700
0.00849800,0.11825400,0.03739200
0.03561600,0.10962000,-0.00284800
-0.09153400,0.14060199,0.01818100
-0.07749700,0.12886100,0.05333000
0.02157800,0.11262000,0.03676500
0.00951900,0.06739500,0.05468700
0.00850700,0.06743100,0.05500900
0.00750500,0.06744100,0.05513400
0.00651800,0.06745900,0.05529400
0.00552000,0.06747400,0.05560400
0.00451100,0.06749700,0.05578800
0.00351100,0.06750900,0.05590200
0.00251200,0.06751100,0.05591400
0.00150800,0.06752500,0.05612200
0.00050500,0.06754400,0.05634800
-0.00049600,0.06756300,0.05655100
-0.00149500,0.06755900,0.05665500
-0.00250000,0.06755700,0.05662400
-0.00350100,0.06755000,0.05647100
-0.00450100,0.06754100,0.05633600
-0.00549700,0.06753200,0.05619500
-0.00650500,0.06751000,0.05599500
-0.00749000,0.06750400,0.05580800
-0.00849400,0.06748100,0.05558400
-0.00948900,0.06746100,0.05533500
-0.01050300,0.06742900,0.05501000
-0.01151800,0.06738700,0.05457100
-0.01250200,0.06734800,0.05405200
-0.01351100,0.06732200,0.05385500
-0.01448800,0.06738000,0.05422600
-0.01548500,0.06738900,0.05435200
-0.01647600,0.06736400,0.05398100
-0.08017600,0.15504600,0.01372200
0.02487000,0.12113800,0.02741800
0.04520400,0.06845300,0.02484400
-0.07415900,0.15553799,0.00126700
0.03782500,0.10870600,0.02224800
0.03611800,0.11169400,0.02162300
0.02961700,0.11988000,0.01919400
0.02521600,0.12380000,0.01755000
0.01869000,0.12772401,0.01512600
-0.02660500,0.06607000,0.03975500
-0.02752700,0.06601000,0.03881800
-0.02848700,0.06601400,0.03846800
-0.02949500,0.06600900,0.03849000
-0.03050100,0.06603100,0.03874900
-0.03149100,0.06605800,0.03915500
-0.03249700,0.06610500,0.03965100
-0.03350200,0.06616200,0.04027400
-0.03449000,0.06619000,0.04069600
-0.03550700,0.06624100,0.04114100
-0.03649100,0.06625900,0.04145500
-0.03749700,0.06628300,0.04168700
-0.03849600,0.06629300,0.04180600
-0.03949600,0.06629500,0.04177800
-0.04049300,0.06628300,0.04166000
-0.04149100,0.06626200,0.04140700
-0.04250300,0.06622600,0.04106500
-0.04349600,0.06619400,0.04066600
-0.04548800,0.06609900,0.03951200
0.00424900,0.12689200,0.02996000
0.02853600,0.12075500,0.02021400
-0.04503500,0.13109601,0.00921500
-0.04938400,0.06578800,0.03683200
-0.05052900,0.06577400,0.03610400
-0.04180600,0.08844600,-0.02202200
-0.05481400,0.08839300,-0.02203200
-0.04507100,0.15318500,-0.00674300
-0.03615400,0.16668700,-0.01426800
-0.03179500,0.09010200,-0.02481900
-0.06181100,0.08960700,-0.01904400
-0.07091500,0.11362400,-0.00874900
-0.06382000,0.08959400,-0.01894300
-0.06581800,0.08954000,-0.01827800
-0.06514300,0.15620500,-0.00860900
-0.06637000,0.15799899,-0.00906700
-0.06767000,0.15965800,-0.00956400
-0.06100500,0.15594900,0.01901600
-0.04380100,0.12875400,0.00227300
-0.03806300,0.12768599,0.00145500
-0.02939500,0.12559600,0.00758800
-0.02104900,0.12736900,0.01062700
-0.01235700,0.12972000,0.01377900
-0.00541200,0.13078400,0.01630500
0.00115000,0.13114700,0.01870500
0.00735900,0.13071799,0.02095700
0.01374400,0.12859000,0.02329800
-0.06147600,0.15842900,-0.02858700
-0.02707300,0.12527899,0.00405800
-0.06139900,0.07188900,0.03893100
0.03875500,0.10835700,0.00416400
0.03796000,0.10829200,0.00117700
0.03026300,0.11620600,0.02799700
-0.02111200,0.18296500,-0.02101300
0.01610000,0.12839000,0.01987900
-0.06874000,0.15634900,0.01772000
0.05051100,0.06378900,0.02915500
0.04950800,0.06381300,0.02930300
0.04850300,0.06380400,0.02938900
0.04749600,0.06381400,0.02929500
0.04649300,0.06380900,0.02917200
0.04547900,0.06379800,0.02882400
0.04449400,0.06376500,0.02845400
0.04352000,0.06374200,0.02810500
0.04255000,0.06372100,0.02809300
0.04161800,0.06376100,0.02864100
0.04066100,0.06382300,0.02974800
0.04426200,0.09595000,0.01515400
0.04313900,0.09869800,0.00317400
-0.04984000,0.12224300,-0.01120300
-0.09461400,0.12282600,0.02127900
-0.01249300,0.12372200,0.03232800
0.01479000,0.12882499,0.02082100
-0.07253400,0.14001501,0.04756100
0.01644500,0.12788500,0.02143500
0.01216200,0.12994801,0.01985500
0.01248800,0.11957600,0.03558900
-0.03679300,0.12714300,0.00044400
0.00950100,0.11964400,0.03652400
0.00849900,0.11965100,0.03676800
-0.02151000,0.11949200,0.03286500
-0.02254800,0.11952500,0.03216300
-0.02049500,0.11949500,0.03347600
-0.01950600,0.11954500,0.03400500
-0.01850000,0.11953400,0.03447100
0.00284900,0.13165900,0.01502600
0.00949700,0.11825000,0.03714700
-0.02453300,0.11808200,0.03252700
-0.03872600,0.12756100,-0.00026600
0.01850200,0.11815900,0.03513600
0.01751100,0.11818700,0.03529600
0.01650200,0.11817500,0.03551500
0.01549800,0.11817400,0.03574500
0.01449700,0.11819000,0.03600100
0.00851400,0.06604000,0.05502600
0.00750500,0.06606200,0.05524300
0.00651100,0.06608400,0.05551000
0.00551700,0.06611100,0.05580500
0.00452000,0.06613600,0.05605500
0.00351400,0.06615600,0.05627700
0.00251100,0.06615800,0.05629000
0.00150400,0.06615700,0.05633100
0.00049900,0.06616300,0.05640800
-0.00049700,0.06617700,0.05659800
-0.00149800,0.06618600,0.05672400
-0.00249900,0.06618400,0.05670900
-0.00349700,0.06617400,0.05655300
-0.00450500,0.06615400,0.05636400
-0.00550200,0.06614400,0.05622500
-0.00650000,0.06613300,0.05608800
-0.00750500,0.06611400,0.05587000
-0.00849400,0.06610200,0.05570300
-0.00950500,0.06608300,0.05549800
-0.01048900,0.06606000,0.05521100
-0.01149200,0.06602000,0.05473900
-0.01248500,0.06597700,0.05423700
-0.01349500,0.06593600,0.05378600
-0.01450800,0.06592200,0.05370400
-0.01549600,0.06593700,0.05379300
-0.01646700,0.06593300,0.05348900
0.04720200,0.06814100,0.02569500
-0.04673200,0.13365200,0.01145500
-0.00900000,0.13030000,0.01212300
0.03493600,0.11358200,0.02119200
0.02595500,0.12315300,0.01782300
0.02365200,0.12490100,0.01696000
0.01519500,0.12924100,0.01383500
0.01431200,0.12960100,0.01354700
-0.02748600,0.06460200,0.03848900
-0.02850400,0.06454600,0.03804600
-0.02949500,0.06454600,0.03804000
-0.03049400,0.06458600,0.03839300
-0.03148700,0.06461600,0.03878600
-0.03252000,0.06468700,0.03934600
-0.03350900,0.06472600,0.03988400
-0.03450200,0.06478000,0.04052700
-0.03549200,0.06482000,0.04106400
-0.03648900,0.06485100,0.04146100
-0.03750400,0.06488300,0.04162900
-0.03849700,0.06486200,0.04162600
-0.03949700,0.06488000,0.04165800
-0.04049200,0.06486900,0.04153100
-0.04149600,0.06484400,0.04129600
-0.04248500,0.06482600,0.04102100
-0.04347200,0.06479400,0.04061900
-0.06615400,0.16220000,-0.01622800
-0.00541500,0.12887900,0.02644400
0.02779600,0.12141000,0.01993700
-0.02159700,0.12421100,0.02363500
-0.02285100,0.12690100,0.01143200
-0.04947100,0.06430400,0.03566200
-0.05036200,0.06426500,0.03496700
-0.05143800,0.06432100,0.03436000
-0.05246200,0.06423100,0.03363500
-0.03089300,0.09014400,-0.02489800
-0.06280600,0.08960100,-0.01902400
-0.07391600,0.11350400,-0.00683700
-0.05988200,0.10403900,-0.01842300
-0.06088700,0.10402900,-0.01828500
-0.06685800,0.15684199,-0.00635400
-0.06325100,0.15135001,-0.00497600
-0.02528200,0.07518800,0.04794200
-0.00124300,0.13009800,0.02360200
-0.00713100,0.12735701,0.02874200
-0.04213000,0.12808301,-0.00003600
-0.04108700,0.12806000,0.00034100
-0.02835600,0.12558700,0.00796600
-0.01978900,0.12772700,0.01108300
-0.01115300,0.12998100,0.01421800
-0.00426300,0.13092400,0.01672500
0.00224600,0.13119200,0.01910400
-0.07849100,0.12173800,0.05155800
-0.07849900,0.16248199,-0.02594300
-0.08700500,0.09543800,0.00242700
-0.09268700,0.11869600,0.01030600
-0.04713100,0.13249101,0.00541300
-0.04756500,0.16696200,-0.00492400
-0.04249800,0.16674000,0.00381600
-0.00603100,0.13074400,0.01464600
0.03656900,0.10904900,0.02608400
0.05153400,0.06240700,0.02945900
0.05054000,0.06245100,0.02975600
0.04951900,0.06246000,0.02996200
0.04850800,0.06247100,0.03008100
0.04750200,0.06248000,0.03008500
0.04649000,0.06247800,0.02996800
0.04548700,0.06246200,0.02982200
0.04448500,0.06243600,0.02945200
0.04346900,0.06242800,0.02908900
0.04253100,0.06237100,0.02875400
0.04152400,0.06236000,0.02903300
0.04059600,0.06241800,0.02973100
-0.09408000,0.12278900,0.01527700
0.01996600,0.10783800,-0.01626100
-0.05096900,0.12206400,-0.01099800
-0.01048800,0.12507901,0.03091500
-0.01348700,0.12368900,0.03193700
-0.09221400,0.11614000,0.03731000
-0.07450900,0.14004500,0.04797900
-0.00050000,0.12105500,0.03699900
-0.00249200,0.12106400,0.03700100
-0.04549800,0.12063700,0.02750600
-0.04648400,0.12067000,0.02778900
0.04163700,0.08448100,-0.00877100
-0.01812800,0.18725200,-0.01885200
-0.02051100,0.11406600,0.03796100
0.00749600,0.11964200,0.03687100
0.00649900,0.11963800,0.03686900
0.00549900,0.11963700,0.03675300
0.00449000,0.11964800,0.03700800
0.00349100,0.11963000,0.03734800
0.00249800,0.11967600,0.03752300
-0.01750100,0.11955900,0.03484800
0.00019000,0.13152701,0.01547800
-0.07750800,0.17499800,-0.04902200
-0.07549400,0.14283600,0.04609100
0.04244000,0.10004200,0.00119500
-0.08436100,0.09934700,-0.00259100
-0.07371100,0.15547800,-0.02690700
-0.07671400,0.15421800,-0.00489600
0.01350400,0.11821300,0.03615900
0.00852800,0.06466100,0.05517300
0.00750900,0.06469200,0.05549300
0.00651200,0.06471500,0.05574700
0.00550600,0.06474700,0.05609600
0.00451200,0.06477200,0.05636300
0.00350700,0.06479300,0.05659500
0.00251100,0.06479800,0.05664200
0.00150100,0.06479800,0.05666700
0.00050300,0.06479000,0.05660100
-0.00049800,0.06479800,0.05670200
-0.00150300,0.06479500,0.05674300
-0.00250100,0.06479400,0.05670800
-0.00349800,0.06478700,0.05655400
-0.00450500,0.06476300,0.05636900
-0.00550300,0.06475500,0.05624300
-0.00649600,0.06475300,0.05620400
-0.00749900,0.06474100,0.05608200
-0.00851400,0.06472800,0.05589100
-0.00951300,0.06470900,0.05564600
-0.01050900,0.06468400,0.05538400
-0.01148100,0.06465300,0.05507400
-0.01246000,0.06462100,0.05455100
-0.01345900,0.06457300,0.05397700
-0.01447800,0.06452700,0.05350300
-0.01548000,0.06452800,0.05351500
-0.01647600,0.06449100,0.05303400
0.01086900,0.13066199,0.01795000
-0.04613600,0.13275000,0.01169200
0.00803700,0.12588900,0.03130000
0.03431000,0.11446500,0.02096200
0.02670400,0.12254500,0.01810800
0.02445400,0.12439300,0.01726300
0.01782600,0.12811901,0.01480600
0.00880500,0.13133700,0.01149000
0.00977800,0.13115300,0.01184600
-0.02653000,0.06323200,0.03905000
-0.02749800,0.06314700,0.03800000
-0.02849800,0.06311500,0.03761900
-0.02949400,0.06311900,0.03778100
-0.03049800,0.06316200,0.03812100
-0.03150400,0.06319700,0.03849600
-0.03250700,0.06324100,0.03899100
-0.03347800,0.06327600,0.03955100
-0.03452000,0.06337100,0.04035500
-0.03549700,0.06340800,0.04091700
-0.03649000,0.06342500,0.04120600
-0.03750100,0.06345400,0.04140000
-0.03849800,0.06346900,0.04150700
-0.03949600,0.06346600,0.04152700
-0.04049600,0.06345300,0.04142100
-0.04148100,0.06344600,0.04124600
-0.04247000,0.06342500,0.04098000
-0.04347800,0.06337600,0.04050300
-0.01833900,0.12660500,0.02183500
0.02706500,0.12207000,0.01966600
0.00077300,0.12608100,0.03158500
0.00601800,0.12847701,0.02767000
-0.02746000,0.12465100,0.00100800
-0.06923100,0.15565100,0.00154200
-0.05046300,0.06277900,0.03386900
-0.05141600,0.06274100,0.03273000
-0.05238500,0.06261600,0.03140500
-0.05345500,0.06253200,0.03048000
-0.05447300,0.06248200,0.02998300
-0.05550100,0.06237500,0.02937800
-0.05647500,0.06244500,0.02908500
-0.04305300,0.15323700,-0.00732400
-0.03812400,0.16219600,-0.01298500
-0.06618700,0.15603800,-0.00610100
0.01443200,0.12929800,0.01926200
-0.00040600,0.09966200,0.04942000
-0.06746600,0.15493301,0.00219000
-0.04282300,0.12861000,0.00263800
-0.03680100,0.12780599,0.00485900
-0.02715800,0.12581800,0.00840600
0.02059100,0.11258700,0.03711100
-0.02947700,0.17726000,-0.00505800
0.01949500,0.11257000,0.03738700
0.03899900,0.10835600,0.01516300
0.03606400,0.10819100,-0.00382600
-0.03346700,0.17426801,-0.00177800
0.01651600,0.12658601,0.02575100
0.01849800,0.11258000,0.03752200
-0.00301500,0.12703399,0.03021700
0.05154100,0.06100900,0.02971900
0.05051400,0.06104500,0.03016900
0.04952800,0.06108400,0.03047400
0.04851100,0.06110100,0.03069100
0.04750600,0.06111500,0.03082300
0.04650100,0.06111900,0.03082200
0.04549600,0.06111000,0.03069300
0.04449200,0.06109000,0.03043500
0.04349500,0.06106700,0.03018600
0.04250600,0.06104200,0.02972300
0.04153800,0.06102300,0.02952000
0.04054400,0.06102200,0.02983600
0.04324300,0.09587100,0.00018700
0.04359200,0.09588500,0.00119500
-0.00749800,0.12515099,0.03170000
-0.00850000,0.12515600,0.03145700
-0.01547200,0.12361300,0.03078100
-0.01447900,0.12365800,0.03142400
-0.03557200,0.12723599,0.00383000
-0.07944100,0.13998801,0.04755800
0.00050000,0.12107000,0.03677300
-0.00149700,0.12104700,0.03710700
-0.00348700,0.12102800,0.03695300
-0.00449300,0.12104900,0.03674600
-0.00548900,0.12103300,0.03661000
-0.00649600,0.12106400,0.03640300
-0.00750300,0.12108000,0.03630400
0.04260800,0.09158600,-0.00481000
0.04298000,0.09161000,-0.00380600
-0.06170700,0.15684199,-0.03159300
0.04415000,0.09594600,0.01615400
0.00149700,0.11968500,0.03777200
-0.01645700,0.11955000,0.03535200
-0.07550100,0.14004099,0.04810000
-0.07052500,0.14281499,0.04519600
-0.08757200,0.15101901,0.02547600
-0.00948800,0.11964700,0.03724300
-0.01049200,0.11966100,0.03714200
-0.01148500,0.11963200,0.03698900
-0.01248900,0.11963900,0.03675700
-0.01350400,0.11966000,0.03642500
-0.08675200,0.12119200,-0.00171800
0.01248700,0.11818100,0.03620700
0.00753400,0.06327700,0.05543200
0.00652200,0.06332000,0.05576700
0.00552400,0.06335900,0.05614500
0.00451300,0.06338900,0.05647200
0.00351500,0.06340000,0.05662800
0.00250800,0.06341200,0.05673800
0.00150100,0.06342100,0.05679200
0.00049900,0.06340500,0.05672900
-0.00050100,0.06340500,0.05673200
-0.00149800,0.06340800,0.05668700
-0.00250300,0.06338000,0.05647900
-0.00349600,0.06337600,0.05631100
